question_id,db_id,p_t,r_t,f1_t,p_c,r_c,f1_c
43,ASIS_20161108_HerpInv_Database,1.0,0.3333333333333333,0.5,0.0,0.0,0.0
44,NTSB,0.5,1.0,0.6666666666666666,0.5,0.5,0.5
45,NorthernPlainsFireManagement,0.5,1.0,0.6666666666666666,0.3333333333333333,0.25,0.28571428571428575
46,NorthernPlainsFireManagement,0.5,1.0,0.6666666666666666,0.5,0.25,0.3333333333333333
47,NYSED_SRC2022,1.0,1.0,1.0,0.5,0.2,0.28571428571428575
48,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,1.0,1.0
49,SBODemoUS-Reports,0.0,0.0,0.0,0.0,0.0,0.0
50,CratersWildlifeObservations,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5
51,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
52,KlamathInvasiveSpecies,1.0,1.0,1.0,0.5,0.5,0.5
53,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,0.6666666666666666,0.8
54,NorthernPlainsFireManagement,0.0,0.0,0.0,0.0,0.0,0.0
55,NTSB,1.0,0.5,0.6666666666666666,0.5,0.16666666666666666,0.25
56,NYSED_SRC2022,1.0,1.0,1.0,0.0,0.0,0.0
57,SBODemoUS-Business Partners,1.0,0.5,0.6666666666666666,1.0,0.2,0.33333333333333337
58,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
59,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
60,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
61,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,0.0,0.0,0.0
62,SBODemoUS-Service,0.0,0.0,0.0,0.0,0.0,0.0
63,PacificIslandLandbirds,1.0,0.5,0.6666666666666666,0.0,0.0,0.0
64,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
65,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
66,ASIS_20161108_HerpInv_Database,1.0,1.0,1.0,1.0,0.5,0.6666666666666666
67,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
68,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
69,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
70,CratersWildlifeObservations,1.0,0.5,0.6666666666666666,0.0,0.0,0.0
71,ATBI,0.0,0.0,0.0,0.0,0.0,0.0
72,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
73,KlamathInvasiveSpecies,1.0,1.0,1.0,0.6,0.3333333333333333,0.42857142857142855
74,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
75,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
76,ATBI,0.5,1.0,0.6666666666666666,0.3333333333333333,0.5,0.4
77,PacificIslandLandbirds,0.0,0.0,0.0,0.0,0.0,0.0
78,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
79,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
80,KlamathInvasiveSpecies,1.0,1.0,1.0,0.0,0.0,0.0
81,SBODemoUS-Finance,0.0,0.0,0.0,0.0,0.0,0.0
82,SBODemoUS-Human Resources,1.0,1.0,1.0,0.5,0.5,0.5
83,NTSB,0.0,0.0,0.0,0.0,0.0,0.0
84,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
85,SBODemoUS-Inventory and Production,1.0,0.5,0.6666666666666666,1.0,0.2,0.33333333333333337
86,KlamathInvasiveSpecies,0.5,0.3333333333333333,0.4,1.0,0.375,0.5454545454545454
87,SBODemoUS-Inventory and Production,0.0,0.0,0.0,0.0,0.0,0.0
88,ATBI,1.0,0.5,0.6666666666666666,1.0,0.25,0.4
89,SBODemoUS-Business Partners,0.0,0.0,0.0,0.0,0.0,0.0
90,KlamathInvasiveSpecies,0.5,0.5,0.5,0.25,0.3333333333333333,0.28571428571428575
91,CratersWildlifeObservations,0.0,0.0,0.0,0.0,0.0,0.0
92,ATBI,1.0,1.0,1.0,0.0,1.0,0.0
93,NTSB,0.0,0.0,0.0,0.0,1.0,0.0
94,ATBI,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5
95,SBODemoUS-Banking,0.0,0.0,0.0,0.0,0.0,0.0
96,CratersWildlifeObservations,1.0,0.5,0.6666666666666666,1.0,0.25,0.4
97,PacificIslandLandbirds,0.5,1.0,0.6666666666666666,0.3333333333333333,1.0,0.5
98,SBODemoUS-Human Resources,1.0,0.3333333333333333,0.5,1.0,0.14285714285714285,0.25
99,SBODemoUS-Sales Opportunities,0.0,0.0,0.0,0.0,0.0,0.0
100,PacificIslandLandbirds,1.0,0.5,0.6666666666666666,0.6666666666666666,0.25,0.36363636363636365
101,NYSED_SRC2022,0.0,0.0,0.0,0.0,0.0,0.0
